time,open,high,low,close
2024-02-26T08:00:00Z,172.17,173.84,171.37,173.04
2024-02-26T09:00:00Z,173.04,174.86,172.21,174.03
2024-02-26T10:00:00Z,174.03,175.75,173.41,175.13
2024-02-26T11:00:00Z,175.13,177.02,174.44,176.33
2024-02-26T12:00:00Z,176.33,178.45,175.49,177.60
2024-02-26T13:00:00Z,177.60,179.62,176.85,178.88
2024-02-26T14:00:00Z,178.88,180.64,178.33,180.09
2024-02-26T15:00:00Z,180.09,181.98,179.30,181.18
2024-02-26T16:00:00Z,181.18,182.88,180.35,182.06
2024-02-26T17:00:00Z,182.06,183.27,181.45,182.66
2024-02-26T18:00:00Z,182.66,183.62,181.96,182.93
2024-02-26T19:00:00Z,182.93,183.78,181.99,182.84
2024-02-26T20:00:00Z,182.84,183.58,181.65,182.39
2024-02-26T21:00:00Z,182.39,182.94,181.04,181.59
2024-02-26T22:00:00Z,181.59,182.39,179.69,180.50
2024-02-26T23:00:00Z,180.50,181.32,178.33,179.16
2024-02-27T00:00:00Z,179.16,179.77,177.06,177.66
2024-02-27T01:00:00Z,177.66,178.36,175.38,176.08
2024-02-27T02:00:00Z,176.08,176.93,173.63,174.48
2024-02-27T03:00:00Z,174.48,175.22,172.20,172.94
2024-02-27T04:00:00Z,172.94,173.49,170.94,171.50
2024-02-27T05:00:00Z,171.50,172.30,169.37,170.18
2024-02-27T06:00:00Z,170.18,171.00,168.16,168.99
2024-02-27T07:00:00Z,168.99,169.59,167.32,167.92
2024-02-27T08:00:00Z,167.92,168.62,166.24,166.95
2024-02-27T09:00:00Z,166.95,167.80,165.19,166.04
2024-02-27T10:00:00Z,166.04,166.77,164.43,165.16
2024-02-27T11:00:00Z,165.16,165.72,163.73,164.29
2024-02-27T12:00:00Z,164.29,165.09,162.60,163.41
2024-02-27T13:00:00Z,163.41,164.23,161.70,162.52
2024-02-27T14:00:00Z,162.52,163.12,161.06,161.65
2024-02-27T15:00:00Z,161.65,162.36,160.11,160.82
2024-02-27T16:00:00Z,160.82,161.67,159.22,160.07
2024-02-27T17:00:00Z,160.07,160.80,158.72,159.45
2024-02-27T18:00:00Z,159.45,160.02,158.44,159.00
2024-02-27T19:00:00Z,159.00,159.81,157.95,158.76
2024-02-27T20:00:00Z,158.76,159.58,157.91,158.73
2024-02-27T21:00:00Z,158.73,159.52,158.14,158.93
2024-02-27T22:00:00Z,158.93,160.04,158.22,159.33
2024-02-27T23:00:00Z,159.33,160.75,158.48,159.90
2024-02-28T00:00:00Z,159.90,161.30,159.17,160.58
2024-02-28T01:00:00Z,160.58,161.88,160.00,161.31
2024-02-28T02:00:00Z,161.31,162.84,160.50,162.03
2024-02-28T03:00:00Z,162.03,163.51,161.21,162.69
2024-02-28T04:00:00Z,162.69,163.83,162.11,163.24
2024-02-28T05:00:00Z,163.24,164.38,162.53,163.67
2024-02-28T06:00:00Z,163.67,164.81,162.82,163.96
2024-02-28T07:00:00Z,163.96,164.87,163.24,164.15
2024-02-28T08:00:00Z,164.15,164.84,163.57,164.26
2024-02-28T09:00:00Z,164.26,165.18,163.45,164.37
2024-02-28T10:00:00Z,164.37,165.33,163.55,164.52
2024-02-28T11:00:00Z,164.52,165.35,163.94,164.77
2024-02-28T12:00:00Z,164.77,165.91,164.05,165.19
2024-02-28T13:00:00Z,165.19,166.66,164.34,165.81
2024-02-28T14:00:00Z,165.81,167.37,165.10,166.65
2024-02-28T15:00:00Z,166.65,168.28,166.07,167.70
2024-02-28T16:00:00Z,167.70,169.75,166.88,168.93
2024-02-28T17:00:00Z,168.93,171.11,168.12,170.29
2024-02-28T18:00:00Z,170.29,172.30,169.72,171.73
2024-02-28T19:00:00Z,171.73,173.90,171.01,173.18
2024-02-28T20:00:00Z,173.18,175.41,172.33,174.56
2024-02-28T21:00:00Z,174.56,176.53,173.85,175.82
2024-02-28T22:00:00Z,175.82,177.50,175.23,176.91
2024-02-28T23:00:00Z,176.91,178.62,176.09,177.80
2024-02-29T00:00:00Z,177.80,179.31,176.99,178.50
2024-02-29T01:00:00Z,178.50,179.56,177.93,179.00
2024-02-29T02:00:00Z,179.00,180.06,178.27,179.33
2024-02-29T03:00:00Z,179.33,180.38,178.48,179.53
2024-02-29T04:00:00Z,179.53,180.33,178.82,179.62
2024-02-29T05:00:00Z,179.62,180.24,179.03,179.65
2024-02-29T06:00:00Z,179.65,180.47,178.80,179.62
2024-02-29T07:00:00Z,179.62,180.43,178.75,179.56
2024-02-29T08:00:00Z,179.56,180.12,178.89,179.45
2024-02-29T09:00:00Z,179.45,180.18,178.53,179.27
2024-02-29T10:00:00Z,179.27,180.12,178.14,178.99
2024-02-29T11:00:00Z,178.99,179.69,177.86,178.57
2024-02-29T12:00:00Z,178.57,179.17,177.37,177.97
2024-02-29T13:00:00Z,177.97,178.80,176.35,177.17
2024-02-29T14:00:00Z,177.17,177.98,175.36,176.16
2024-02-29T15:00:00Z,176.16,176.71,174.38,174.94
2024-02-29T16:00:00Z,174.94,175.68,172.80,173.53
2024-02-29T17:00:00Z,173.53,174.38,171.15,171.99
2024-02-29T18:00:00Z,171.99,172.69,169.69,170.39
2024-02-29T19:00:00Z,170.39,170.99,168.18,168.79
2024-02-29T20:00:00Z,168.79,169.62,166.46,167.29
2024-02-29T21:00:00Z,167.29,168.09,165.15,165.95
2024-02-29T22:00:00Z,165.95,166.50,164.32,164.86
2024-02-29T23:00:00Z,164.86,165.61,163.32,164.06
2024-03-01T00:00:00Z,164.06,164.91,162.73,163.58
2024-03-01T01:00:00Z,163.58,164.27,162.73,163.42
2024-03-01T02:00:00Z,163.42,164.16,162.81,163.55
2024-03-01T03:00:00Z,163.55,164.76,162.72,163.93
2024-03-01T04:00:00Z,163.93,165.30,163.13,164.50
2024-03-01T05:00:00Z,164.50,165.74,163.96,165.20
2024-03-01T06:00:00Z,165.20,166.70,164.45,165.95
2024-03-01T07:00:00Z,165.95,167.55,165.10,166.70
2024-03-01T08:00:00Z,166.70,168.08,166.01,167.39
2024-03-01T09:00:00Z,167.39,168.63,166.78,168.01
2024-03-01T10:00:00Z,168.01,169.37,167.18,168.54
2024-03-01T11:00:00Z,168.54,169.78,167.74,168.99
2024-03-01T12:00:00Z,168.99,169.91,168.45,169.38
2024-03-01T13:00:00Z,169.38,170.49,168.63,169.74
2024-03-01T14:00:00Z,169.74,170.96,168.90,170.11
2024-03-01T15:00:00Z,170.11,171.20,169.43,170.52
2024-03-01T16:00:00Z,170.52,171.60,169.90,170.98
2024-03-01T17:00:00Z,170.98,172.33,170.15,171.50
2024-03-01T18:00:00Z,171.50,172.85,170.70,172.06
2024-03-01T19:00:00Z,172.06,173.16,171.53,172.63
2024-03-01T20:00:00Z,172.63,173.94,171.88,173.19
2024-03-01T21:00:00Z,173.19,174.52,172.34,173.68
2024-03-01T22:00:00Z,173.68,174.72,173.00,174.05
2024-03-01T23:00:00Z,174.05,174.89,173.42,174.26
2024-03-02T00:00:00Z,174.26,175.13,173.43,174.29
2024-03-02T01:00:00Z,174.29,175.08,173.35,174.14
2024-03-02T02:00:00Z,174.14,174.66,173.27,173.80
2024-03-02T03:00:00Z,173.80,174.55,172.55,173.31
2024-03-02T04:00:00Z,173.31,174.15,171.87,172.71
2024-03-02T05:00:00Z,172.71,173.38,171.40,172.07
2024-03-02T06:00:00Z,172.07,172.70,170.81,171.44
2024-03-02T07:00:00Z,171.44,172.28,170.06,170.89
2024-03-02T08:00:00Z,170.89,171.68,169.68,170.46
2024-03-02T09:00:00Z,170.46,170.98,169.67,170.19
2024-03-02T10:00:00Z,170.19,170.95,169.31,170.08
2024-03-02T11:00:00Z,170.08,170.96,169.23,170.12
2024-03-02T12:00:00Z,170.12,170.94,169.45,170.27
2024-03-02T13:00:00Z,170.27,171.13,169.63,170.49
2024-03-02T14:00:00Z,170.49,171.55,169.66,170.72
2024-03-02T15:00:00Z,170.72,171.66,169.93,170.88
2024-03-02T16:00:00Z,170.88,171.42,170.36,170.91
2024-03-02T17:00:00Z,170.91,171.68,170.00,170.77
2024-03-02T18:00:00Z,170.77,171.61,169.58,170.43
2024-03-02T19:00:00Z,170.43,171.09,169.20,169.87
2024-03-02T20:00:00Z,169.87,170.51,168.46,169.10
2024-03-02T21:00:00Z,169.10,169.94,167.34,168.18
2024-03-02T22:00:00Z,168.18,168.95,166.35,167.13
2024-03-02T23:00:00Z,167.13,167.64,165.53,166.03
2024-03-03T00:00:00Z,166.03,166.80,164.18,164.95
2024-03-03T01:00:00Z,164.95,165.79,163.08,163.93
2024-03-03T02:00:00Z,163.93,164.58,162.37,163.02
2024-03-03T03:00:00Z,163.02,163.67,161.62,162.27
2024-03-03T04:00:00Z,162.27,163.11,160.85,161.69
2024-03-03T05:00:00Z,161.69,162.46,160.49,161.27
2024-03-03T06:00:00Z,161.27,161.77,160.49,160.99
2024-03-03T07:00:00Z,160.99,161.77,160.06,160.84
2024-03-03T08:00:00Z,160.84,161.68,159.93,160.77
2024-03-03T09:00:00Z,160.77,161.42,160.10,160.75
2024-03-03T10:00:00Z,160.75,161.43,160.10,160.78
2024-03-03T11:00:00Z,160.78,161.67,159.94,160.83
2024-03-03T12:00:00Z,160.83,161.69,160.06,160.92
2024-03-03T13:00:00Z,160.92,161.58,160.42,161.07
2024-03-03T14:00:00Z,161.07,162.10,160.30,161.32
2024-03-03T15:00:00Z,161.32,162.54,160.48,161.70
2024-03-03T16:00:00Z,161.70,162.92,161.06,162.27
2024-03-03T17:00:00Z,162.27,163.72,161.61,163.06
2024-03-03T18:00:00Z,163.06,164.93,162.21,164.09
2024-03-03T19:00:00Z,164.09,166.14,163.32,165.37
2024-03-03T20:00:00Z,165.37,167.40,164.86,166.89
2024-03-03T21:00:00Z,166.89,169.39,166.11,168.61
2024-03-03T22:00:00Z,168.61,171.31,167.77,170.47
2024-03-03T23:00:00Z,170.47,173.03,169.83,172.39
2024-03-04T00:00:00Z,172.39,174.96,171.73,174.29
2024-03-04T01:00:00Z,174.29,176.94,173.45,176.09
2024-03-04T02:00:00Z,176.09,178.47,175.33,177.70
2024-03-04T03:00:00Z,177.70,179.58,177.19,179.07
2024-03-04T04:00:00Z,179.07,180.92,178.28,180.14
2024-03-04T05:00:00Z,180.14,181.73,179.30,180.90
2024-03-04T06:00:00Z,180.90,181.98,180.26,181.35
2024-03-04T07:00:00Z,181.35,182.19,180.68,181.52
2024-03-04T08:00:00Z,181.52,182.36,180.61,181.45
2024-03-04T09:00:00Z,181.45,182.21,180.45,181.21
2024-03-04T10:00:00Z,181.21,181.73,180.32,180.85
2024-03-04T11:00:00Z,180.85,181.63,179.64,180.42
2024-03-04T12:00:00Z,180.42,181.26,179.15,179.99
2024-03-04T13:00:00Z,179.99,180.61,178.93,179.56
2024-03-04T14:00:00Z,179.56,180.24,178.49,179.17
2024-03-04T15:00:00Z,179.17,180.01,177.95,178.79
2024-03-04T16:00:00Z,178.79,179.55,177.66,178.42
2024-03-04T17:00:00Z,178.42,178.95,177.49,178.02
2024-03-04T18:00:00Z,178.02,178.81,176.77,177.56
2024-03-04T19:00:00Z,177.56,178.39,176.18,177.01
2024-03-04T20:00:00Z,177.01,177.63,175.72,176.35
2024-03-04T21:00:00Z,176.35,177.03,174.88,175.56
2024-03-04T22:00:00Z,175.56,176.41,173.82,174.67
2024-03-04T23:00:00Z,174.67,175.42,172.94,173.69
2024-03-05T00:00:00Z,173.69,174.22,172.12,172.66
2024-03-05T01:00:00Z,172.66,173.45,170.84,171.63
2024-03-05T02:00:00Z,171.63,172.46,169.83,170.66
2024-03-05T03:00:00Z,170.66,171.28,169.17,169.79
2024-03-05T04:00:00Z,169.79,170.48,168.37,169.06
2024-03-05T05:00:00Z,169.06,169.91,167.64,168.49
2024-03-05T06:00:00Z,168.49,169.23,167.33,168.08
2024-03-05T07:00:00Z,168.08,168.62,167.27,167.81
2024-03-05T08:00:00Z,167.81,168.61,166.85,167.65
2024-03-05T09:00:00Z,167.65,168.48,166.71,167.54
2024-03-05T10:00:00Z,167.54,168.16,166.83,167.44
2024-03-05T11:00:00Z,167.44,168.13,166.58,167.27
2024-03-05T12:00:00Z,167.27,168.12,166.15,167.00
2024-03-05T13:00:00Z,167.00,167.74,165.83,166.57
2024-03-05T14:00:00Z,166.57,167.12,165.44,165.99
2024-03-05T15:00:00Z,165.99,166.79,164.45,165.25
2024-03-05T16:00:00Z,165.25,166.08,163.56,164.39
2024-03-05T17:00:00Z,164.39,164.99,162.84,163.45
2024-03-05T18:00:00Z,163.45,164.14,161.80,162.50
2024-03-05T19:00:00Z,162.50,163.34,160.76,161.60
2024-03-05T20:00:00Z,161.60,162.34,160.10,160.84
2024-03-05T21:00:00Z,160.84,161.39,159.72,160.27
2024-03-05T22:00:00Z,160.27,161.08,159.14,159.94
2024-03-05T23:00:00Z,159.94,160.77,159.05,159.88
2024-03-06T00:00:00Z,159.88,160.68,159.27,160.08
2024-03-06T01:00:00Z,160.08,161.23,159.38,160.53
2024-03-06T02:00:00Z,160.53,162.04,159.68,161.19
2024-03-06T03:00:00Z,161.19,162.74,160.45,162.01
2024-03-06T04:00:00Z,162.01,163.49,161.45,162.93
2024-03-06T05:00:00Z,162.93,164.71,162.13,163.90
2024-03-06T06:00:00Z,163.90,165.69,163.08,164.87
2024-03-06T07:00:00Z,164.87,166.39,164.27,165.80
2024-03-06T08:00:00Z,165.80,167.36,165.09,166.66
2024-03-06T09:00:00Z,166.66,168.31,165.81,167.46
2024-03-06T10:00:00Z,167.46,168.93,166.73,168.20
2024-03-06T11:00:00Z,168.20,169.48,167.64,168.91
2024-03-06T12:00:00Z,168.91,170.42,168.10,169.61
2024-03-06T13:00:00Z,169.61,171.15,168.79,170.33
2024-03-06T14:00:00Z,170.33,171.68,169.74,171.09
2024-03-06T15:00:00Z,171.09,172.59,170.38,171.88
2024-03-06T16:00:00Z,171.88,173.55,171.03,172.70
2024-03-06T17:00:00Z,172.70,174.24,171.97,173.51
2024-03-06T18:00:00Z,173.51,174.86,172.94,174.29
2024-03-06T19:00:00Z,174.29,175.78,173.48,174.96
2024-03-06T20:00:00Z,174.96,176.30,174.15,175.48
2024-03-06T21:00:00Z,175.48,176.38,174.90,175.80
2024-03-06T22:00:00Z,175.80,176.57,175.08,175.86
2024-03-06T23:00:00Z,175.86,176.71,174.79,175.64
2024-03-07T00:00:00Z,175.64,176.36,174.41,175.13
2024-03-07T01:00:00Z,175.13,175.71,173.78,174.36
2024-03-07T02:00:00Z,174.36,175.17,172.55,173.36
2024-03-07T03:00:00Z,173.36,174.18,171.39,172.20
2024-03-07T04:00:00Z,172.20,172.78,170.37,170.95
2024-03-07T05:00:00Z,170.95,171.67,168.98,169.69
2024-03-07T06:00:00Z,169.69,170.54,167.66,168.51
2024-03-07T07:00:00Z,168.51,169.23,166.75,167.47
2024-03-07T08:00:00Z,167.47,168.05,166.04,166.63
2024-03-07T09:00:00Z,166.63,167.44,165.19,166.01
2024-03-07T10:00:00Z,166.01,166.82,164.81,165.63
2024-03-07T11:00:00Z,165.63,166.20,164.90,165.47
2024-03-07T12:00:00Z,165.47,166.22,164.74,165.50
2024-03-07T13:00:00Z,165.50,166.51,164.65,165.66
2024-03-07T14:00:00Z,165.66,166.63,164.95,165.92
2024-03-07T15:00:00Z,165.92,166.79,165.33,166.20
2024-03-07T16:00:00Z,166.20,167.30,165.38,166.48
2024-03-07T17:00:00Z,166.48,167.52,165.67,166.71
2024-03-07T18:00:00Z,166.71,167.45,166.14,166.88
2024-03-07T19:00:00Z,166.88,167.73,166.15,167.00
2024-03-07T20:00:00Z,167.00,167.93,166.15,167.08
2024-03-07T21:00:00Z,167.08,167.87,166.38,167.16
2024-03-07T22:00:00Z,167.16,167.87,166.57,167.27
2024-03-07T23:00:00Z,167.27,168.28,166.45,167.45
2024-03-08T00:00:00Z,167.45,168.54,166.65,167.73
2024-03-08T01:00:00Z,167.73,168.67,167.17,168.11
2024-03-08T02:00:00Z,168.11,169.34,167.38,168.61
2024-03-08T03:00:00Z,168.61,170.05,167.76,169.20
2024-03-08T04:00:00Z,169.20,170.56,168.50,169.85
2024-03-08T05:00:00Z,169.85,171.12,169.25,170.52
2024-03-08T06:00:00Z,170.52,171.98,169.70,171.15
2024-03-08T07:00:00Z,171.15,172.51,170.35,171.71
2024-03-08T08:00:00Z,171.71,172.69,171.15,172.13
2024-03-08T09:00:00Z,172.13,173.14,171.40,172.41
2024-03-08T10:00:00Z,172.41,173.37,171.56,172.52
2024-03-08T11:00:00Z,172.52,173.22,171.79,172.49
2024-03-08T12:00:00Z,172.49,173.09,171.74,172.34
2024-03-08T13:00:00Z,172.34,173.17,171.30,172.12
2024-03-08T14:00:00Z,172.12,172.92,171.09,171.89
2024-03-08T15:00:00Z,171.89,172.44,171.17,171.72
2024-03-08T16:00:00Z,171.72,172.46,170.91,171.65
2024-03-08T17:00:00Z,171.65,172.59,170.80,171.74
2024-03-08T18:00:00Z,171.74,172.70,171.05,172.01
2024-03-08T19:00:00Z,172.01,173.07,171.40,172.46
2024-03-08T20:00:00Z,172.46,173.91,171.63,173.08
2024-03-08T21:00:00Z,173.08,174.63,172.28,173.83
2024-03-08T22:00:00Z,173.83,175.19,173.29,174.65
2024-03-08T23:00:00Z,174.65,176.20,173.90,175.46
2024-03-09T00:00:00Z,175.46,177.04,174.61,176.19
2024-03-09T01:00:00Z,176.19,177.47,175.51,176.78
2024-03-09T02:00:00Z,176.78,177.79,176.17,177.17
2024-03-09T03:00:00Z,177.17,178.15,176.34,177.32
2024-03-09T04:00:00Z,177.32,178.11,176.41,177.21
2024-03-09T05:00:00Z,177.21,177.74,176.30,176.84
2024-03-09T06:00:00Z,176.84,177.59,175.49,176.24
2024-03-09T07:00:00Z,176.24,177.09,174.60,175.45
2024-03-09T08:00:00Z,175.45,176.13,173.83,174.52
2024-03-09T09:00:00Z,174.52,175.14,172.87,173.49
2024-03-09T10:00:00Z,173.49,174.33,171.60,172.43
2024-03-09T11:00:00Z,172.43,173.22,170.57,171.36
2024-03-09T12:00:00Z,171.36,171.89,169.78,170.31
2024-03-09T13:00:00Z,170.31,171.06,168.53,169.29
2024-03-09T14:00:00Z,169.29,170.13,167.44,168.28
2024-03-09T15:00:00Z,168.28,168.96,166.60,167.28
2024-03-09T16:00:00Z,167.28,167.90,165.63,166.25
2024-03-09T17:00:00Z,166.25,167.09,164.34,165.18
2024-03-09T18:00:00Z,165.18,165.97,163.25,164.04
2024-03-09T19:00:00Z,164.04,164.56,162.30,162.83
2024-03-09T20:00:00Z,162.83,163.59,160.80,161.56
2024-03-09T21:00:00Z,161.56,162.41,159.42,160.26
2024-03-09T22:00:00Z,160.26,160.94,158.31,158.98
2024-03-09T23:00:00Z,158.98,159.61,157.14,157.77
2024-03-10T00:00:00Z,157.77,158.60,155.86,156.70
2024-03-10T01:00:00Z,156.70,157.48,155.05,155.83
2024-03-10T02:00:00Z,155.83,156.35,154.72,155.24
2024-03-10T03:00:00Z,155.24,156.00,154.19,154.95
2024-03-10T04:00:00Z,154.95,155.84,154.10,155.00
2024-03-10T05:00:00Z,155.00,156.05,154.33,155.38
2024-03-10T06:00:00Z,155.38,156.71,154.74,156.08
2024-03-10T07:00:00Z,156.08,157.88,155.24,157.04
2024-03-10T08:00:00Z,157.04,158.98,156.26,158.20
2024-03-10T09:00:00Z,158.20,160.00,157.69,159.48
2024-03-10T10:00:00Z,159.48,161.58,158.72,160.81
2024-03-10T11:00:00Z,160.81,162.96,159.97,162.12
2024-03-10T12:00:00Z,162.12,163.99,161.45,163.32
2024-03-10T13:00:00Z,163.32,165.04,162.68,164.40
2024-03-10T14:00:00Z,164.40,166.16,163.56,165.32
2024-03-10T15:00:00Z,165.32,166.86,164.54,166.09
2024-03-10T16:00:00Z,166.09,167.22,165.58,166.72
2024-03-10T17:00:00Z,166.72,168.02,165.95,167.25
2024-03-10T18:00:00Z,167.25,168.57,166.40,167.72
2024-03-10T19:00:00Z,167.72,168.85,167.07,168.19
2024-03-10T20:00:00Z,168.19,169.34,167.54,168.69
2024-03-10T21:00:00Z,168.69,170.09,167.85,169.25
2024-03-10T22:00:00Z,169.25,170.65,168.47,169.88
2024-03-10T23:00:00Z,169.88,171.08,169.38,170.58
2024-03-11T00:00:00Z,170.58,172.10,169.80,171.32
2024-03-11T01:00:00Z,171.32,172.92,170.48,172.08
2024-03-11T02:00:00Z,172.08,173.46,171.43,172.81
2024-03-11T03:00:00Z,172.81,174.12,172.16,173.47
2024-03-11T04:00:00Z,173.47,174.85,172.62,174.01
2024-03-11T05:00:00Z,174.01,175.19,173.24,174.42
2024-03-11T06:00:00Z,174.42,175.18,173.92,174.68
2024-03-11T07:00:00Z,174.68,175.57,173.90,174.80
2024-03-11T08:00:00Z,174.80,175.64,173.95,174.79
2024-03-11T09:00:00Z,174.79,175.44,174.06,174.71
2024-03-11T10:00:00Z,174.71,175.37,173.93,174.59
2024-03-11T11:00:00Z,174.59,175.43,173.63,174.47
2024-03-11T12:00:00Z,174.47,175.24,173.65,174.42
2024-03-11T13:00:00Z,174.42,174.96,173.91,174.45
2024-03-11T14:00:00Z,174.45,175.35,173.67,174.57
2024-03-11T15:00:00Z,174.57,175.64,173.74,174.80
2024-03-11T16:00:00Z,174.80,175.73,174.16,175.09
2024-03-11T17:00:00Z,175.09,176.06,174.42,175.40
2024-03-11T18:00:00Z,175.40,176.52,174.55,175.68
2024-03-11T19:00:00Z,175.68,176.62,174.91,175.86
2024-03-11T20:00:00Z,175.86,176.39,175.34,175.88
2024-03-11T21:00:00Z,175.88,176.66,174.90,175.68
2024-03-11T22:00:00Z,175.68,176.52,174.40,175.23
2024-03-11T23:00:00Z,175.23,175.87,173.89,174.52
2024-03-12T00:00:00Z,174.52,175.19,172.88,173.55
2024-03-12T01:00:00Z,173.55,174.40,171.51,172.36
2024-03-12T02:00:00Z,172.36,173.12,170.23,170.99
2024-03-12T03:00:00Z,170.99,171.52,169.01,169.53
2024-03-12T04:00:00Z,169.53,170.31,167.25,168.03
2024-03-12T05:00:00Z,168.03,168.87,165.76,166.59
2024-03-12T06:00:00Z,166.59,167.22,164.64,165.27
2024-03-12T07:00:00Z,165.27,165.94,163.44,164.12
2024-03-12T08:00:00Z,164.12,164.96,162.33,163.18
2024-03-12T09:00:00Z,163.18,163.93,161.70,162.46
2024-03-12T10:00:00Z,162.46,162.99,161.43,161.96
2024-03-12T11:00:00Z,161.96,162.75,160.87,161.66
2024-03-12T12:00:00Z,161.66,162.49,160.68,161.51
2024-03-12T13:00:00Z,161.51,162.13,160.86,161.48
2024-03-12T14:00:00Z,161.48,162.22,160.81,161.54
2024-03-12T15:00:00Z,161.54,162.49,160.69,161.65
2024-03-12T16:00:00Z,161.65,162.54,160.90,161.79
2024-03-12T17:00:00Z,161.79,162.49,161.25,161.96
2024-03-12T18:00:00Z,161.96,162.96,161.16,162.16
2024-03-12T19:00:00Z,162.16,163.27,161.33,162.44
2024-03-12T20:00:00Z,162.44,163.42,161.82,162.80
2024-03-12T21:00:00Z,162.80,163.97,162.11,163.28
2024-03-12T22:00:00Z,163.28,164.76,162.44,163.92
2024-03-12T23:00:00Z,163.92,165.46,163.17,164.71
2024-03-13T00:00:00Z,164.71,166.20,164.17,165.66
2024-03-13T01:00:00Z,165.66,167.55,164.87,166.75
2024-03-13T02:00:00Z,166.75,168.77,165.92,167.94
2024-03-13T03:00:00Z,167.94,169.77,167.32,169.15
2024-03-13T04:00:00Z,169.15,171.03,168.47,170.34
2024-03-13T05:00:00Z,170.34,172.27,169.49,171.42
2024-03-13T06:00:00Z,171.42,173.06,170.67,172.32
2024-03-13T07:00:00Z,172.32,173.52,171.77,172.98
2024-03-13T08:00:00Z,172.98,174.16,172.18,173.36
2024-03-13T09:00:00Z,173.36,174.26,172.53,173.43
2024-03-13T10:00:00Z,173.43,174.04,172.61,173.21
2024-03-13T11:00:00Z,173.21,173.91,172.03,172.73
2024-03-13T12:00:00Z,172.73,173.58,171.18,172.03
2024-03-13T13:00:00Z,172.03,172.77,170.43,171.17
2024-03-13T14:00:00Z,171.17,171.72,169.68,170.23
2024-03-13T15:00:00Z,170.23,171.04,168.49,169.29
2024-03-13T16:00:00Z,169.29,170.11,167.57,168.40
2024-03-13T17:00:00Z,168.40,169.00,167.01,167.61
2024-03-13T18:00:00Z,167.61,168.31,166.25,166.95
2024-03-13T19:00:00Z,166.95,167.80,165.58,166.43
2024-03-13T20:00:00Z,166.43,167.16,165.30,166.03
2024-03-13T21:00:00Z,166.03,166.59,165.17,165.73
2024-03-13T22:00:00Z,165.73,166.54,164.68,165.48
2024-03-13T23:00:00Z,165.48,166.31,164.42,165.25
2024-03-14T00:00:00Z,165.25,165.84,164.38,164.98
2024-03-14T01:00:00Z,164.98,165.68,163.94,164.65
2024-03-14T02:00:00Z,164.65,165.50,163.38,164.23
2024-03-14T03:00:00Z,164.23,164.97,163.01,163.74
2024-03-14T04:00:00Z,163.74,164.30,162.62,163.19
2024-03-14T05:00:00Z,163.19,164.00,161.79,162.60
2024-03-14T06:00:00Z,162.60,163.42,161.20,162.02
2024-03-14T07:00:00Z,162.02,162.61,160.90,161.49
2024-03-14T08:00:00Z,161.49,162.20,160.36,161.06
2024-03-14T09:00:00Z,161.06,161.91,159.91,160.76
2024-03-14T10:00:00Z,160.76,161.49,159.88,160.60
2024-03-14T11:00:00Z,160.60,161.17,160.02,160.59
2024-03-14T12:00:00Z,160.59,161.52,159.78,160.71
2024-03-14T13:00:00Z,160.71,161.74,159.89,160.92
2024-03-14T14:00:00Z,160.92,161.76,160.33,161.18
2024-03-14T15:00:00Z,161.18,162.16,160.47,161.44
2024-03-14T16:00:00Z,161.44,162.51,160.59,161.66
2024-03-14T17:00:00Z,161.66,162.53,160.94,161.80
2024-03-14T18:00:00Z,161.80,162.41,161.23,161.84
2024-03-14T19:00:00Z,161.84,162.65,160.95,161.76
2024-03-14T20:00:00Z,161.76,162.58,160.79,161.60
2024-03-14T21:00:00Z,161.60,162.18,160.81,161.39
2024-03-14T22:00:00Z,161.39,162.11,160.47,161.18
2024-03-14T23:00:00Z,161.18,162.03,160.19,161.04
2024-03-15T00:00:00Z,161.04,161.76,160.32,161.04
2024-03-15T01:00:00Z,161.04,161.81,160.46,161.23
2024-03-15T02:00:00Z,161.23,162.48,160.42,161.67
2024-03-15T03:00:00Z,161.67,163.19,160.85,162.37
2024-03-15T04:00:00Z,162.37,163.93,161.80,163.35
2024-03-15T05:00:00Z,163.35,165.31,162.63,164.59
2024-03-15T06:00:00Z,164.59,166.89,163.74,166.04
2024-03-15T07:00:00Z,166.04,168.35,165.32,167.63
2024-03-15T08:00:00Z,167.63,169.90,167.05,169.31
2024-03-15T09:00:00Z,169.31,171.80,168.49,170.99
2024-03-15T10:00:00Z,170.99,173.40,170.17,172.59
2024-03-15T11:00:00Z,172.59,174.62,172.02,174.05
2024-03-15T12:00:00Z,174.05,176.06,173.33,175.33
2024-03-15T13:00:00Z,175.33,177.25,174.48,176.40
2024-03-15T14:00:00Z,176.40,177.97,175.70,177.26
2024-03-15T15:00:00Z,177.26,178.49,176.67,177.90
2024-03-15T16:00:00Z,177.90,179.19,177.08,178.36
2024-03-15T17:00:00Z,178.36,179.48,177.56,178.67
2024-03-15T18:00:00Z,178.67,179.42,178.11,178.86
2024-03-15T19:00:00Z,178.86,179.69,178.13,178.95
2024-03-15T20:00:00Z,178.95,179.82,178.11,178.97
2024-03-15T21:00:00Z,178.97,179.67,178.20,178.91
2024-03-15T22:00:00Z,178.91,179.50,178.16,178.75
2024-03-15T23:00:00Z,178.75,179.58,177.66,178.48
2024-03-16T00:00:00Z,178.48,179.29,177.26,178.07
2024-03-16T01:00:00Z,178.07,178.62,176.91,177.47
2024-03-16T02:00:00Z,177.47,178.20,175.91,176.65
